user_id,governorate,governorate_code,current_package_id,current_package_size_gb,current_package_price,current_speed_mbps,number_of_devices,device_group,renewal_date,days_passed,days_until_renewal,usage_so_far_gb,remaining_gb,projected_usage_gb,actual_speed_mbps,user_profile,recommended_package_id,is_change
21470590,Cairo,02,STD-1111-140,140,210,30,2,small (1-4),2026-04-25,22,8,16.67,123.33,22.73,21.21,casual,STD-1111-140,0
86281520,Minya,086,STD-2222-250,250,530,70,4,small (1-4),2026-04-25,22,8,262.5,0.0,357.95,35.0,over,STD-1111-400,1
38918362,Alexandria,03,STD-1111-400,400,570,30,5,large (5-9),2026-04-18,29,1,356.67,43.33,368.97,13.42,normal,STD-1111-400,0
26673181,Giza,02,STD-3333-600,600,1230,100,4,small (1-4),2026-04-19,28,2,330.65,269.35,354.27,50.0,normal,STD-1111-400,1
20478474,Cairo,02,STD-2222-1000,1000,1560,70,5,large (5-9),2026-05-06,11,19,614.79,385.21,1676.7,31.3,over,STD-5555-1000,1
28601128,Cairo,02,STD-1111-250,250,360,30,3,small (1-4),2026-04-30,17,13,127.32,122.68,224.68,17.32,heavy,STD-1111-250,0
55273124,Sharqia,055,STD-1111-200,200,290,30,1,small (1-4),2026-05-08,9,21,79.68,120.32,265.6,30.0,over,STD-1111-400,1
93521101,Sohag,093,STD-2222-600,600,1040,70,2,small (1-4),2026-04-19,28,2,600.73,0.0,643.64,49.5,over,STD-2222-1000,1
66622028,Port Said,066,STD-3333-250,250,700,100,3,small (1-4),2026-04-19,28,2,262.5,0.0,281.25,57.74,over,STD-1111-400,1
86724686,Minya,086,STD-1111-200,200,290,30,2,small (1-4),2026-04-20,27,3,210.0,0.0,233.33,21.21,over,STD-1111-400,1
23514538,Cairo,02,STD-3333-250,250,700,100,5,large (5-9),2026-05-10,7,23,77.37,172.63,331.59,44.72,over,STD-1111-400,1
82505905,Beni Suef,082,STD-1111-1000,1000,1360,30,2,small (1-4),2026-05-06,11,19,224.88,775.12,613.31,21.21,normal,STD-2222-1000,1
47231783,Kafr El Sheikh,047,STD-2222-1000,1000,1560,70,5,large (5-9),2026-05-05,12,18,501.71,498.29,1254.27,31.3,heavy,STD-5555-1000,1
24313946,Cairo,02,STD-4444-1000,1000,1760,200,6,large (5-9),2026-05-03,14,16,681.85,318.15,1461.11,81.65,over,STD-5555-1000,1
26439066,Giza,02,STD-1111-400,400,570,30,2,small (1-4),2026-04-30,17,13,156.26,243.74,275.75,21.21,normal,STD-1111-400,0
57267762,Damietta,057,STD-3333-250,250,700,100,2,small (1-4),2026-05-12,5,25,35.19,214.81,211.14,70.71,heavy,STD-3333-250,0
45240703,Beheira,045,STD-2222-250,250,530,70,2,small (1-4),2026-04-20,27,3,186.46,63.54,207.18,49.5,normal,STD-2222-250,0
95212280,Luxor,095,STD-2222-600,600,1040,70,7,large (5-9),2026-05-16,1,29,40.26,559.74,1207.8,26.46,over,STD-5555-1000,1
40508999,Gharbia,040,STD-4444-1000,1000,1760,200,9,large (5-9),2026-05-08,9,21,385.42,614.58,1284.73,66.67,heavy,STD-5555-1000,1
65415750,Red Sea,065,STD-1111-1000,1000,1360,30,5,large (5-9),2026-05-13,4,26,151.87,848.13,1139.03,13.42,heavy,STD-5555-1000,1
55717873,Sharqia,055,STD-2222-600,600,1040,70,3,small (1-4),2026-04-26,21,9,361.28,238.72,516.11,40.41,heavy,STD-2222-600,0
26530517,Cairo,02,STD-1111-140,140,210,30,4,small (1-4),2026-04-26,21,9,147.0,0.0,210.0,15.0,over,STD-2222-250,1
46172941,Matrouh,046,STD-3333-250,250,700,100,2,small (1-4),2026-05-11,6,24,35.07,214.93,175.35,70.71,normal,STD-3333-250,0
21102562,Cairo,02,STD-2222-250,250,530,70,4,small (1-4),2026-05-05,12,18,106.95,143.05,267.38,35.0,heavy,STD-1111-400,1
62064873,Suez,062,STD-2222-1000,1000,1560,70,6,large (5-9),2026-04-30,17,13,766.55,233.45,1352.74,28.58,heavy,STD-5555-1000,1
45352600,Beheira,045,STD-2222-250,250,530,70,5,large (5-9),2026-05-09,8,22,66.9,183.1,250.88,31.3,heavy,STD-2222-250,0
62070622,Suez,062,STD-2222-250,250,530,70,1,small (1-4),2026-05-15,2,28,16.84,233.16,252.6,70.0,over,STD-2222-250,0
47057812,Kafr El Sheikh,047,STD-3333-250,250,700,100,2,small (1-4),2026-04-21,26,4,145.93,104.07,168.38,70.71,normal,STD-1111-200,1
24392433,Giza,02,STD-4444-1000,1000,1760,200,4,small (1-4),2026-05-15,2,28,70.79,929.21,1061.85,100.0,heavy,STD-4444-1000,0
97887218,Aswan,097,STD-1111-1000,1000,1360,30,4,small (1-4),2026-04-28,19,11,639.48,360.52,1009.71,15.0,heavy,STD-1111-1000,0
39571807,Alexandria,03,STD-2222-250,250,530,70,1,small (1-4),2026-05-16,1,29,6.79,243.21,203.7,70.0,heavy,STD-2222-250,0
65614935,Red Sea,065,STD-2222-600,600,1040,70,4,small (1-4),2026-04-22,25,5,331.11,268.89,397.33,35.0,normal,STD-2222-600,0
20450370,Cairo,02,STD-1111-250,250,360,30,1,small (1-4),2026-05-06,11,19,81.79,168.21,223.06,30.0,over,STD-1111-250,0
34252046,Alexandria,03,STD-1111-200,200,290,30,2,small (1-4),2026-05-08,9,21,71.76,128.24,239.2,21.21,over,STD-1111-400,1
50492036,Dakahlia,050,STD-3333-250,250,700,100,7,large (5-9),2026-04-29,18,12,262.5,0.0,437.5,37.8,over,STD-2222-600,1
66955791,Port Said,066,STD-4444-1000,1000,1760,200,1,small (1-4),2026-05-03,14,16,213.48,786.52,457.46,200.0,casual,STD-2222-600,1
25243944,Cairo,02,STD-1111-400,400,570,30,4,small (1-4),2026-04-23,24,6,174.44,225.56,218.05,15.0,normal,STD-2222-250,1
22671877,Cairo,02,STD-3333-250,250,700,100,3,small (1-4),2026-04-27,20,10,198.75,51.25,298.12,57.74,over,STD-1111-400,1
55444981,Sharqia,055,STD-1111-200,200,290,30,2,small (1-4),2026-05-01,16,14,108.6,91.4,203.62,21.21,heavy,STD-1111-200,0
31656739,Alexandria,03,STD-1111-200,200,290,30,1,small (1-4),2026-04-23,24,6,63.85,136.15,79.81,30.0,casual,STD-1111-140,1
55796934,Sharqia,055,STD-1111-140,140,210,30,2,small (1-4),2026-05-11,6,24,5.26,134.74,26.3,21.21,casual,STD-1111-140,0
86597208,Minya,086,STD-3333-600,600,1230,100,2,small (1-4),2026-05-03,14,16,264.47,335.53,566.72,70.71,heavy,STD-3333-600,0
37012311,Alexandria,03,STD-2222-600,600,1040,70,5,large (5-9),2026-04-25,22,8,557.74,42.26,760.55,31.3,heavy,STD-2222-1000,1
47552614,Kafr El Sheikh,047,STD-1111-250,250,360,30,5,large (5-9),2026-04-28,19,11,262.5,0.0,414.47,13.42,over,STD-2222-600,1
40151136,Gharbia,040,STD-1111-140,140,210,30,1,small (1-4),2026-04-19,28,2,40.97,99.03,43.9,30.0,casual,STD-1111-140,0
39835084,Alexandria,03,STD-2222-250,250,530,70,9,large (5-9),2026-05-13,4,26,11.67,238.33,87.52,23.33,casual,STD-1111-140,1
40029277,Gharbia,040,STD-2222-600,600,1040,70,3,small (1-4),2026-05-07,10,20,130.85,469.15,392.55,40.41,normal,STD-2222-600,0
45865915,Beheira,045,STD-2222-250,250,530,70,4,small (1-4),2026-04-18,29,1,240.43,9.57,248.72,35.0,heavy,STD-2222-250,0
30966475,Alexandria,03,STD-1111-140,140,210,30,3,small (1-4),2026-04-24,23,7,69.98,70.02,91.28,17.32,normal,STD-1111-140,0
23037081,Giza,02,STD-1111-200,200,290,30,4,small (1-4),2026-04-24,23,7,210.0,0.0,273.91,15.0,over,STD-1111-400,1
23405266,Cairo,02,STD-1111-400,400,570,30,3,small (1-4),2026-04-24,23,7,313.96,86.04,409.51,17.32,heavy,STD-1111-400,0
22809207,Cairo,02,STD-3333-250,250,700,100,1,small (1-4),2026-05-12,5,25,37.73,212.27,226.38,100.0,heavy,STD-3333-250,0
66903736,Port Said,066,STD-4444-1000,1000,1760,200,8,large (5-9),2026-04-29,18,12,1050.0,0.0,1750.0,70.71,over,STD-5555-1000,1
20745818,Cairo,02,STD-4444-1000,1000,1760,200,5,large (5-9),2026-05-09,8,22,351.23,648.77,1317.11,89.44,over,STD-5555-1000,1
23708533,Giza,02,STD-4444-1000,1000,1760,200,2,small (1-4),2026-05-04,13,17,406.95,593.05,939.12,141.42,heavy,STD-4444-1000,0
97090957,Aswan,097,STD-3333-600,600,1230,100,1,small (1-4),2026-05-03,14,16,81.93,518.07,175.56,100.0,casual,STD-1111-200,1
25455847,Giza,02,STD-1111-250,250,360,30,2,small (1-4),2026-05-05,12,18,95.32,154.68,238.3,21.21,heavy,STD-1111-250,0
21746864,Giza,02,STD-2222-250,250,530,70,6,large (5-9),2026-05-05,12,18,170.64,79.36,426.6,28.58,over,STD-2222-600,1
47538385,Kafr El Sheikh,047,STD-1111-140,140,210,30,5,large (5-9),2026-05-11,6,24,23.99,116.01,119.95,13.42,normal,STD-1111-140,0
25900739,Cairo,02,STD-2222-1000,1000,1560,70,2,small (1-4),2026-05-08,9,21,386.56,613.44,1288.53,49.5,over,STD-5555-1000,1
24021625,Cairo,02,STD-1111-140,140,210,30,9,large (5-9),2026-04-23,24,6,147.0,0.0,183.75,10.0,over,STD-2222-250,1
34903306,Alexandria,03,STD-3333-250,250,700,100,6,large (5-9),2026-04-29,18,12,250.02,0.0,416.7,40.82,over,STD-2222-600,1
48705659,Monufia,048,STD-2222-600,600,1040,70,9,large (5-9),2026-04-22,25,5,368.86,231.14,442.63,23.33,normal,STD-2222-600,0
24284363,Cairo,02,STD-2222-600,600,1040,70,2,small (1-4),2026-05-15,2,28,50.69,549.31,760.35,49.5,over,STD-2222-1000,1
88844237,Assiut,088,STD-2222-600,600,1040,70,4,small (1-4),2026-04-21,26,4,630.0,0.0,726.92,35.0,over,STD-2222-1000,1
65896839,Red Sea,065,STD-2222-250,250,530,70,6,large (5-9),2026-05-16,1,29,13.51,236.49,405.3,28.58,over,STD-2222-600,1
36280343,Alexandria,03,STD-3333-600,600,1230,100,4,small (1-4),2026-04-29,18,12,264.98,335.02,441.63,50.0,normal,STD-3333-600,0
30617744,Alexandria,03,STD-2222-600,600,1040,70,2,small (1-4),2026-04-25,22,8,370.61,229.39,505.38,49.5,heavy,STD-2222-600,0
97070367,Aswan,097,STD-4444-1000,1000,1760,200,7,large (5-9),2026-05-06,11,19,634.91,365.09,1731.57,75.59,over,STD-5555-1000,1
26835848,Cairo,02,STD-5555-1000,1000,2000,500,1,small (1-4),2026-05-07,10,20,213.65,786.35,640.95,500.0,normal,STD-2222-1000,1
57248914,Damietta,057,STD-2222-1000,1000,1560,70,3,small (1-4),2026-05-09,8,22,225.81,774.19,846.79,40.41,heavy,STD-2222-1000,0
47212333,Kafr El Sheikh,047,STD-1111-140,140,210,30,5,large (5-9),2026-05-07,10,20,71.05,68.95,213.15,13.42,over,STD-2222-250,1
48450463,Monufia,048,STD-4444-1000,1000,1760,200,6,large (5-9),2026-04-27,20,10,928.28,71.72,1392.42,81.65,over,STD-5555-1000,1
40796863,Gharbia,040,STD-1111-200,200,290,30,2,small (1-4),2026-04-19,28,2,58.39,141.61,62.56,21.21,casual,STD-1111-140,1
82579466,Beni Suef,082,STD-3333-600,600,1230,100,4,small (1-4),2026-05-08,9,21,171.35,428.65,571.17,50.0,heavy,STD-3333-600,0
27340377,Cairo,02,STD-1111-400,400,570,30,2,small (1-4),2026-05-10,7,23,87.29,312.71,374.1,21.21,heavy,STD-1111-400,0
57899748,Damietta,057,STD-2222-250,250,530,70,4,small (1-4),2026-04-21,26,4,228.71,21.29,263.9,35.0,heavy,STD-2222-250,0
26400056,Cairo,02,STD-3333-250,250,700,100,4,small (1-4),2026-05-15,2,28,17.96,232.04,269.4,50.0,heavy,STD-1111-400,1
68487385,South Sinai,068,STD-1111-600,600,850,30,2,small (1-4),2026-05-04,13,17,66.78,533.22,154.11,21.21,casual,STD-1111-200,1
35388476,Alexandria,03,STD-1111-400,400,570,30,3,small (1-4),2026-04-23,24,6,420.0,0.0,525.0,17.32,over,STD-2222-600,1
27995319,Giza,02,STD-1111-1000,1000,1360,30,9,large (5-9),2026-04-25,22,8,1050.0,0.0,1431.82,10.0,over,STD-5555-1000,1
45214337,Beheira,045,STD-4444-1000,1000,1760,200,5,large (5-9),2026-04-24,23,7,756.2,243.8,986.35,89.44,heavy,STD-4444-1000,0
45616956,Beheira,045,STD-3333-250,250,700,100,6,large (5-9),2026-04-25,22,8,197.26,52.74,268.99,40.82,heavy,STD-1111-400,1
95241329,Qena,095,STD-1111-250,250,360,30,2,small (1-4),2026-05-02,15,15,70.56,179.44,141.12,21.21,normal,STD-1111-200,1
27524680,Giza,02,STD-3333-250,250,700,100,5,large (5-9),2026-04-25,22,8,154.18,95.82,210.25,44.72,normal,STD-3333-250,0
37160060,Alexandria,03,STD-2222-600,600,1040,70,3,small (1-4),2026-04-28,19,11,126.14,473.86,199.17,40.41,casual,STD-2222-250,1
88085950,Assiut,088,STD-2222-600,600,1040,70,3,small (1-4),2026-05-07,10,20,148.24,451.76,444.72,40.41,normal,STD-2222-600,0
27180697,Cairo,02,STD-2222-600,600,1040,70,2,small (1-4),2026-05-06,11,19,230.0,370.0,627.27,49.5,over,STD-2222-600,0
36267913,Alexandria,03,STD-1111-200,200,290,30,2,small (1-4),2026-05-12,5,25,48.06,151.94,288.36,21.21,over,STD-1111-400,1
20765685,Giza,02,STD-2222-1000,1000,1560,70,7,large (5-9),2026-04-23,24,6,1050.0,0.0,1312.5,26.46,over,STD-5555-1000,1
88526207,Assiut,088,STD-4444-1000,1000,1760,200,7,large (5-9),2026-04-21,26,4,1050.0,0.0,1211.54,75.59,heavy,STD-5555-1000,1
86493732,Minya,086,STD-2222-600,600,1040,70,2,small (1-4),2026-05-01,16,14,75.29,524.71,141.17,49.5,casual,STD-1111-200,1
86683820,Minya,086,STD-3333-600,600,1230,100,3,small (1-4),2026-05-03,14,16,352.11,247.89,754.52,57.74,over,STD-2222-1000,1
88815835,Assiut,088,STD-2222-250,250,530,70,5,large (5-9),2026-05-12,5,25,66.8,183.2,400.8,31.3,over,STD-2222-600,1
86289203,Minya,086,STD-1111-1000,1000,1360,30,4,small (1-4),2026-04-29,18,12,954.59,45.41,1590.98,15.0,over,STD-5555-1000,1
48814567,Monufia,048,STD-2222-600,600,1040,70,8,large (5-9),2026-05-01,16,14,321.5,278.5,602.81,24.75,normal,STD-2222-600,0
55742389,Sharqia,055,STD-3333-250,250,700,100,6,large (5-9),2026-04-19,28,2,212.43,37.57,227.6,40.82,normal,STD-3333-250,0
24469531,Giza,02,STD-1111-250,250,360,30,5,large (5-9),2026-04-21,26,4,146.03,103.97,168.5,13.42,normal,STD-1111-250,0
40484580,Gharbia,040,STD-3333-600,600,1230,100,3,small (1-4),2026-04-26,21,9,552.89,47.11,789.84,57.74,over,STD-2222-1000,1
45386928,Beheira,045,STD-2222-1000,1000,1560,70,2,small (1-4),2026-04-21,26,4,371.39,628.61,428.53,49.5,casual,STD-2222-600,1
29446993,Cairo,02,STD-1111-250,250,360,30,3,small (1-4),2026-04-24,23,7,260.91,0.0,340.32,17.32,over,STD-1111-400,1
55808666,Sharqia,055,STD-1111-140,140,210,30,3,small (1-4),2026-05-10,7,23,26.59,113.41,113.96,17.32,normal,STD-1111-140,0
24470607,Giza,02,STD-1111-400,400,570,30,5,large (5-9),2026-05-01,16,14,282.36,117.64,529.43,13.42,over,STD-2222-1000,1
65207891,Red Sea,065,STD-4444-1000,1000,1760,200,8,large (5-9),2026-04-27,20,10,1050.0,0.0,1575.0,70.71,over,STD-5555-1000,1
20132538,Giza,02,STD-1111-600,600,850,30,5,large (5-9),2026-05-15,2,28,45.34,554.66,680.1,13.42,heavy,STD-2222-1000,1
62816327,Suez,062,STD-1111-140,140,210,30,3,small (1-4),2026-05-02,15,15,39.87,100.13,79.74,17.32,normal,STD-1111-140,0
50079539,Dakahlia,050,STD-2222-600,600,1040,70,3,small (1-4),2026-05-06,11,19,364.22,235.78,993.33,40.41,over,STD-5555-1000,1
55969849,Sharqia,055,STD-3333-250,250,700,100,3,small (1-4),2026-05-07,10,20,78.2,171.8,234.6,57.74,heavy,STD-3333-250,0
55615626,Sharqia,055,STD-1111-400,400,570,30,2,small (1-4),2026-04-26,21,9,295.94,104.06,422.77,21.21,over,STD-1111-400,0
48368275,Monufia,048,STD-1111-140,140,210,30,7,large (5-9),2026-04-19,28,2,147.0,0.0,157.5,11.34,over,STD-1111-200,1
21777419,Cairo,02,STD-1111-140,140,210,30,3,small (1-4),2026-05-16,1,29,6.39,133.61,191.7,17.32,over,STD-2222-250,1
84725507,Faiyum,084,STD-1111-200,200,290,30,2,small (1-4),2026-05-11,6,24,46.62,153.38,233.1,21.21,over,STD-1111-400,1
32203280,Alexandria,03,STD-1111-250,250,360,30,4,small (1-4),2026-05-04,13,17,132.9,117.1,306.69,15.0,over,STD-1111-400,1
27358053,Giza,02,STD-1111-140,140,210,30,4,small (1-4),2026-04-21,26,4,89.45,50.55,103.21,15.0,normal,STD-1111-140,0
37648162,Alexandria,03,STD-3333-250,250,700,100,4,small (1-4),2026-05-15,2,28,26.16,223.84,392.4,50.0,over,STD-2222-600,1
23004323,Cairo,02,STD-1111-1000,1000,1360,30,4,small (1-4),2026-05-05,12,18,364.58,635.42,911.45,15.0,normal,STD-1111-1000,0
40232914,Gharbia,040,STD-2222-250,250,530,70,6,large (5-9),2026-05-03,14,16,114.7,135.3,245.79,28.58,normal,STD-2222-250,0
69838268,North Sinai,069,STD-2222-250,250,530,70,6,large (5-9),2026-04-24,23,7,262.5,0.0,342.39,28.58,over,STD-1111-400,1
24421368,Giza,02,STD-1111-250,250,360,30,1,small (1-4),2026-04-30,17,13,59.44,190.56,104.89,30.0,casual,STD-1111-140,1
50652989,Dakahlia,050,STD-1111-140,140,210,30,3,small (1-4),2026-05-01,16,14,74.02,65.98,138.79,17.32,heavy,STD-1111-140,0
88430668,Assiut,088,STD-4444-1000,1000,1760,200,4,small (1-4),2026-05-05,12,18,346.95,653.05,867.37,100.0,normal,STD-4444-1000,0
21587268,Giza,02,STD-4444-1000,1000,1760,200,6,large (5-9),2026-05-15,2,28,55.82,944.18,837.3,81.65,normal,STD-4444-1000,0
28692678,Cairo,02,STD-3333-250,250,700,100,8,large (5-9),2026-05-10,7,23,114.71,135.29,491.61,35.36,over,STD-2222-600,1
45554305,Beheira,045,STD-2222-1000,1000,1560,70,4,small (1-4),2026-05-11,6,24,178.91,821.09,894.55,35.0,normal,STD-2222-1000,0
66525387,Port Said,066,STD-2222-1000,1000,1560,70,2,small (1-4),2026-05-02,15,15,329.28,670.72,658.56,49.5,normal,STD-2222-1000,0
48087896,Monufia,048,STD-1111-250,250,360,30,2,small (1-4),2026-05-01,16,14,163.16,86.84,305.92,21.21,over,STD-1111-400,1
84823118,Faiyum,084,STD-1111-400,400,570,30,1,small (1-4),2026-04-28,19,11,150.13,249.87,237.05,30.0,normal,STD-1111-400,0
35980895,Alexandria,03,STD-3333-250,250,700,100,6,large (5-9),2026-04-30,17,13,198.04,51.96,349.48,40.82,over,STD-2222-600,1
55383364,Sharqia,055,STD-2222-1000,1000,1560,70,8,large (5-9),2026-05-06,11,19,740.93,259.07,2020.72,24.75,over,STD-5555-1000,1
62066145,Suez,062,STD-3333-250,250,700,100,2,small (1-4),2026-05-16,1,29,8.2,241.8,246.0,70.71,heavy,STD-3333-250,0
25216368,Giza,02,STD-2222-1000,1000,1560,70,3,small (1-4),2026-04-29,18,12,671.93,328.07,1119.88,40.41,over,STD-5555-1000,1
45926389,Beheira,045,STD-1111-200,200,290,30,2,small (1-4),2026-05-02,15,15,130.29,69.71,260.58,21.21,over,STD-1111-400,1
36961232,Alexandria,03,STD-2222-600,600,1040,70,3,small (1-4),2026-04-22,25,5,443.69,156.31,532.43,40.41,normal,STD-2222-600,0
84031739,Faiyum,084,STD-2222-1000,1000,1560,70,4,small (1-4),2026-05-08,9,21,222.82,777.18,742.73,35.0,normal,STD-2222-1000,0
31407818,Alexandria,03,STD-2222-250,250,530,70,6,large (5-9),2026-04-29,18,12,179.81,70.19,299.68,28.58,heavy,STD-1111-400,1
26322910,Giza,02,STD-1111-200,200,290,30,6,large (5-9),2026-05-12,5,25,56.49,143.51,338.94,12.25,over,STD-1111-400,1
65545426,Red Sea,065,STD-2222-600,600,1040,70,1,small (1-4),2026-04-19,28,2,501.85,98.15,537.7,70.0,heavy,STD-2222-600,0
34178520,Alexandria,03,STD-1111-200,200,290,30,4,small (1-4),2026-04-30,17,13,186.89,13.11,329.81,15.0,over,STD-1111-400,1
84018159,Faiyum,084,STD-2222-1000,1000,1560,70,2,small (1-4),2026-05-02,15,15,162.21,837.79,324.42,49.5,casual,STD-1111-400,1
50676288,Dakahlia,050,STD-2222-250,250,530,70,3,small (1-4),2026-04-20,27,3,126.24,123.76,140.27,40.41,normal,STD-1111-200,1
48532672,Monufia,048,STD-3333-250,250,700,100,3,small (1-4),2026-04-20,27,3,210.47,39.53,233.86,57.74,heavy,STD-3333-250,0
40199926,Gharbia,040,STD-1111-1000,1000,1360,30,4,small (1-4),2026-04-22,25,5,821.95,178.05,986.34,15.0,heavy,STD-1111-1000,0
64493277,Ismailia,064,STD-2222-250,250,530,70,4,small (1-4),2026-04-28,19,11,225.15,24.85,355.5,35.0,over,STD-1111-400,1
40222387,Gharbia,040,STD-1111-140,140,210,30,3,small (1-4),2026-04-18,29,1,147.0,0.0,152.07,17.32,over,STD-1111-200,1
86989405,Minya,086,STD-4444-1000,1000,1760,200,3,small (1-4),2026-05-15,2,28,108.24,891.76,1623.6,115.47,over,STD-5555-1000,1
47801832,Kafr El Sheikh,047,STD-3333-250,250,700,100,5,large (5-9),2026-05-04,13,17,193.36,56.64,446.22,44.72,over,STD-2222-600,1
26964214,Cairo,02,STD-2222-250,250,530,70,2,small (1-4),2026-04-22,25,5,65.88,184.12,79.06,49.5,casual,STD-1111-140,1
86192504,Minya,086,STD-2222-1000,1000,1560,70,3,small (1-4),2026-05-08,9,21,66.96,933.04,223.2,40.41,casual,STD-2222-250,1
86350443,Minya,086,STD-1111-400,400,570,30,1,small (1-4),2026-05-04,13,17,42.05,357.95,97.04,30.0,casual,STD-1111-140,1
69851336,North Sinai,069,STD-3333-250,250,700,100,6,large (5-9),2026-04-28,19,11,250.55,0.0,395.61,40.82,over,STD-2222-600,1
66163591,Port Said,066,STD-1111-400,400,570,30,3,small (1-4),2026-04-28,19,11,271.21,128.79,428.23,17.32,heavy,STD-2222-600,1
29843996,Giza,02,STD-4444-1000,1000,1760,200,9,large (5-9),2026-05-15,2,28,94.96,905.04,1424.4,66.67,heavy,STD-5555-1000,1
28266539,Cairo,02,STD-1111-250,250,360,30,1,small (1-4),2026-04-20,27,3,157.9,92.1,175.44,30.0,normal,STD-1111-250,0
84230283,Faiyum,084,STD-1111-200,200,290,30,3,small (1-4),2026-04-30,17,13,120.02,79.98,211.8,17.32,heavy,STD-1111-200,0
47707688,Kafr El Sheikh,047,STD-3333-250,250,700,100,6,large (5-9),2026-04-25,22,8,70.29,179.71,95.85,40.82,casual,STD-1111-140,1
95915309,Qena,095,STD-2222-600,600,1040,70,2,small (1-4),2026-05-02,15,15,288.9,311.1,577.8,49.5,heavy,STD-2222-600,0
23581096,Cairo,02,STD-3333-250,250,700,100,8,large (5-9),2026-04-18,29,1,262.5,0.0,271.55,35.36,over,STD-1111-400,1
55638679,Sharqia,055,STD-2222-250,250,530,70,4,small (1-4),2026-05-05,12,18,104.79,145.21,261.98,35.0,heavy,STD-2222-250,0
82313203,Beni Suef,082,STD-3333-250,250,700,100,1,small (1-4),2026-05-12,5,25,37.67,212.33,226.02,100.0,heavy,STD-3333-250,0
50235372,Dakahlia,050,STD-2222-600,600,1040,70,8,large (5-9),2026-05-16,1,29,30.18,569.82,905.4,24.75,over,STD-5555-1000,1
23106034,Cairo,02,STD-1111-140,140,210,30,4,small (1-4),2026-04-23,24,6,85.07,54.93,106.34,15.0,normal,STD-1111-140,0
62703402,Suez,062,STD-1111-140,140,210,30,2,small (1-4),2026-04-30,17,13,42.98,97.02,75.85,21.21,normal,STD-1111-140,0
65925848,Red Sea,065,STD-1111-200,200,290,30,2,small (1-4),2026-04-20,27,3,184.64,15.36,205.16,21.21,over,STD-1111-200,0
32106371,Alexandria,03,STD-2222-600,600,1040,70,5,large (5-9),2026-04-26,21,9,404.53,195.47,577.9,31.3,heavy,STD-2222-600,0
82507997,Beni Suef,082,STD-1111-250,250,360,30,3,small (1-4),2026-05-08,9,21,18.89,231.11,62.97,17.32,casual,STD-1111-140,1
95506871,Qena,095,STD-2222-250,250,530,70,1,small (1-4),2026-05-13,4,26,19.08,230.92,143.1,70.0,normal,STD-1111-200,1
65783596,Red Sea,065,STD-1111-140,140,210,30,2,small (1-4),2026-05-01,16,14,72.64,67.36,136.2,21.21,heavy,STD-1111-140,0
82363173,Beni Suef,082,STD-3333-250,250,700,100,3,small (1-4),2026-05-08,9,21,78.28,171.72,260.93,57.74,heavy,STD-3333-250,0
29090932,Giza,02,STD-1111-250,250,360,30,5,large (5-9),2026-05-08,9,21,124.48,125.52,414.93,13.42,over,STD-2222-600,1
22936035,Giza,02,STD-1111-140,140,210,30,4,small (1-4),2026-04-22,25,5,114.81,25.19,137.77,15.0,heavy,STD-1111-140,0
27291101,Cairo,02,STD-2222-250,250,530,70,5,large (5-9),2026-04-23,24,6,262.5,0.0,328.12,31.3,over,STD-1111-400,1
20621643,Cairo,02,STD-2222-250,250,530,70,2,small (1-4),2026-04-30,17,13,88.78,161.22,156.67,49.5,normal,STD-1111-200,1
23746319,Cairo,02,STD-1111-140,140,210,30,4,small (1-4),2026-05-09,8,22,32.04,107.96,120.15,15.0,normal,STD-1111-140,0
27290652,Giza,02,STD-5555-1000,1000,2000,500,7,large (5-9),2026-04-22,25,5,1050.0,0.0,1260.0,188.98,heavy,STD-5555-1000,0
57788271,Damietta,057,STD-1111-600,600,850,30,2,small (1-4),2026-05-05,12,18,128.43,471.57,321.08,21.21,normal,STD-1111-400,1
50538010,Dakahlia,050,STD-2222-1000,1000,1560,70,4,small (1-4),2026-05-11,6,24,204.74,795.26,1023.7,35.0,heavy,STD-2222-1000,0
25004909,Cairo,02,STD-1111-250,250,360,30,5,large (5-9),2026-05-01,16,14,239.11,10.89,448.33,13.42,over,STD-2222-600,1
20361900,Cairo,02,STD-2222-600,600,1040,70,3,small (1-4),2026-05-02,15,15,192.74,407.26,385.48,40.41,normal,STD-2222-600,0
86921809,Minya,086,STD-3333-600,600,1230,100,5,large (5-9),2026-04-19,28,2,266.12,333.88,285.13,44.72,casual,STD-1111-400,1
26703932,Cairo,02,STD-3333-250,250,700,100,4,small (1-4),2026-05-03,14,16,174.6,75.4,374.14,50.0,over,STD-2222-600,1
57457682,Damietta,057,STD-2222-600,600,1040,70,5,large (5-9),2026-05-15,2,28,51.32,548.68,769.8,31.3,over,STD-2222-1000,1
45119987,Beheira,045,STD-3333-600,600,1230,100,2,small (1-4),2026-04-20,27,3,525.12,74.88,583.47,70.71,heavy,STD-3333-600,0
20061938,Cairo,02,STD-4444-1000,1000,1760,200,4,small (1-4),2026-04-27,20,10,703.94,296.06,1055.91,100.0,heavy,STD-4444-1000,0
25626364,Cairo,02,STD-3333-250,250,700,100,2,small (1-4),2026-05-01,16,14,82.92,167.08,155.48,70.71,normal,STD-1111-200,1
88399020,Assiut,088,STD-2222-600,600,1040,70,4,small (1-4),2026-05-05,12,18,331.15,268.85,827.88,35.0,over,STD-2222-1000,1
